id,name,description,branded_description,key_skills,published_at,created_at,has_test,response_letter_required,alternate_url,work_format,working_hours,work_schedule_by_days,internship,salary.from,salary.to,salary.currency,salary.gross,salary_range.from,salary_range.to,salary_range.currency,salary_range.gross,salary_range.mode.id,salary_range.mode.name,address.city,experience.id,experience.name,employer.id,employer.name,employer.alternate_url,employer.accredited_it_employer,employer.trusted,employment.id,employment.name,salary,salary_range,address
119771745,Fullstack-разработчик / Fullstack Developer (React + Next.js / Java + Spring Boot),"Fullstack Developer (React + Next.js / Java + Spring Boot) Мы ищем опытного Fullstack Developer, который будет участвовать в разработке высоконагруженного и масштабируемого веб-приложения. Предпочтение отдаётся кандидатам, готовым к работе в офисе в Минске, но рассматриваются и гибридные/удалённые варианты. Технологический стек: Frontend: React + Next.js (SSR, SEO-оптимизация) TypeScript Redux Toolkit / TanStack Query (React Query) Tailwind CSS, Material React Table Axios Backend: Java + Spring Boot Spring Web, Spring Data JPA (Hibernate) Spring Security (аутентификация/авторизация) MySQL, Redis/MongoDB (кеш, логи) Kafka (обработка событий в реальном времени) Инфраструктура & DevOps: Docker, Kubernetes (Helm) Микросервисная архитектура GitHub Actions / GitLab CI (CI/CD) NGINX, Let&#39;s Encrypt (HTTPS, проксирование) Что предстоит делать: Разработка и поддержка клиентской и серверной частей приложения Оптимизация производительности и отзывчивости интерфейса Реализация сложных бизнес-логик и интеграций Участие в проектировании архитектуры и API Написание тестов, рефакторинг кода Работа в команде с PM, дизайнерами, QA Мы ждём от вас: Опыт коммерческой разработки от 3+ лет (Fullstack или сильный уклон в Frontend/Backend) Глубокие знания React, Next.js, TypeScript или Java + Spring Boot Понимание принципов REST, WebSockets, работы с БД Опыт с Docker, Kubernetes будет плюсом Умение работать в Agile-команде Мы предлагаем: Работу в стабильной компании с современным стеком Конкурентную зарплату (обсуждается индивидуально) Офис в Минске (гибкий график, частично удалёнка возможна)трудоустройство по ТК РБ Медицинскую страховку, корпоративные обучение Интересные задачи и минимум legacy-кода Готовы рассмотреть Middle/Senior специалистов. Если вы хотите работать с актуальными технологиями и участвовать в масштабном проекте — отправляйте резюме и примеры кода (GitHub, пет-проекты). Локация: возможны гибридные форматы.",,[],2025-05-12T14:05:46+0300,2025-05-12T14:05:46+0300,False,False,https://hh.ru/vacancy/119771745,"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,,,,,,,,,,,,between3And6,От 3 до 6 лет,11420006,WORKaff,https://hh.ru/employer/11420006,False,True,full,Полная занятость,,,
119272694,Frontend Developer Team Lead (React),"WhiteSnake — технологическая компания, которая за 3 года выросла в команду из 200+ талантливых специалистов. Мы разрабатываем инновационное HRM/Recruiting решение, предоставляя эффективные инструменты для поиска и управления кадрами Мы ищем проактивного Frontend Developer Team Lead (React) в нашу команду Обязанности: Взаимодействие с командами BE, BA, QA Организация работы, планирование и руководство командой FE в продуктовом направлении компании Ревью кода, обеспечение качества поставляемого ПО Разработка и планирование архитектуры клиентских частей приложений Менторство и развитие команды, планирование ресурсов Требования: Коммерческий опыт работы от 4 лет, включая 1+ год на руководящей должности Коммерческий опыт работы с React + Typescript не менее 3 лет Опыт работы с Redux + RTK/Tanstack Query не менее 3 лет Опыт работы с Tailwind CSS не менее года Знание HTML, CSS и JavaScript (ES6+) Знание практик по сборке и доставке приложений, CI/CD пайплайнов Опыт написания unit тестов (Vitest/Jest) Опыт написания E2E тестов (Playwright/Cypress) Опыт работы со Storybook Опыт работы в Scrum/Kanban командах Уровень английского В1 и выше Будет плюсом: Опыт создания SaaS продуктов Опыт создания библиотек компонентов Пройденные программы обучения менеджмента Условия: Просторный офис А класса в нескольких шагах от метро Оформление по ТК РБ Уютная кухня, где Вас ждут свежие фрукты, чай, кофе, печенье и перекусы Широкий спектр бенефитов, включая ДМС, Allsports, частичную компенсацию расходов на транспорт и питание Защищённая от инфляции заработная плата Оплачиваемые больничные согласно ТК РБ Молодой и дружный коллектив, где ценятся инновации и совместная работа Гибкий рабочий график, который поможет сохранить баланс между работой и личной жизнью Возможность изучать английский язык с нашим штатным преподавателем",,[],2025-05-11T10:50:36+0300,2025-05-11T10:50:36+0300,False,False,https://hh.ru/vacancy/119272694,"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,,,,,,,,,,,Минск,between3And6,От 3 до 6 лет,5674346,УайтСнейк,https://hh.ru/employer/5674346,False,True,full,Полная занятость,,,
84248098,Frontend-разработчик (React) офис Барнаул,"Мы: аккредитованная ИТ-компания; ведём продуктовую разработку; придерживаемся Agile-практик; приветствуем чистый и понятный код, проводим код-ревью; используем современный технологический стек. Мы ожидаем, что Вы: отлично владеете базовыми технологиями, знаете сильные и слабые стороны JavaScript’a, особенности работы браузеров; имеете опыт работы с React, Redux, TypeScript от 3 лет; умеете писать поддерживаемый и тестируемый код; имеете дело с инструментами фронтенд-разработки - автоматизация, сборщики, системы тестирования; способны анализировать проблему и предлагать решение в сжатые сроки, ориентированы на результат; ответственны, желаете работать в команде и развиваться. Не обязательно, но круто, если Вы: интересуетесь новыми технологиями во фронтенде; знаете, как оптимизировать приложение и сделать его быстрее. Мы предлагаем: достойную заработную плату, размер которой обсудим на собеседовании, дополнительные бонусы внутри компании; возможность получить уникальный опыт работы на очень больших проектах; современные технологии - Golang, MongoDB, RabbitMQ, Redis, ElasticSearch, Docker, Sentry, Influx, Grafana, TeamCity; красивый и комфортный офис, возможность работать удаленно; заботу о здоровье сотрудников (ДМС, компенсация спортивных абонементов, sick day); удобный график работы (возможность выбрать время начала и окончания рабочего дня); насыщенную корпоративную жизнь (праздники, подарки, традиции и пр.); опытные и заинтересованные коллеги, готовые оказать поддержку; компенсацию участия в конференциях, митапах и обучениях, корпоративная библиотека в офисе; оплату проживания и проезда в случае командировки в офис для удаленных сотрудников; мощное железо, дополнительные мониторы и все, что необходимо для продуктивной работы; свежие фрукты, сладости, напитки и другие угощения в офисе.К отклику просим прикладывать ссылку с примерами кода (это обязательное условие рассмотрения вашей кандидатуры)!",,"[{'name': 'JavaScript'}, {'name': 'React'}, {'name': 'Redux'}, {'name': 'TypeScript'}, {'name': 'Webpack'}, {'name': 'Jest/Mocha'}, {'name': 'PCSS/Sass/Less'}, {'name': 'Docker'}, {'name': 'Sentry'}, {'name': 'Influx'}, {'name': 'Grafana'}, {'name': 'TeamCity'}]",2025-05-07T07:34:20+0300,2025-05-07T07:34:20+0300,False,False,https://hh.ru/vacancy/84248098,"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,,,,,,,,,,,Барнаул,between1And3,От 1 года до 3 лет,1722479,Свик,https://hh.ru/employer/1722479,True,True,full,Полная занятость,,,
120167089,Frontend-разработчик,"О проекте: Мы развиваем современные веб-продукты в сфере [EdTech / E-commerce / SaaS и т.д.], где frontend — не просто интерфейс, а полноценный двигатель пользовательского опыта. Нам нужен сильный инженер, который умеет думать на шаг вперёд, влиять на архитектуру и вести за собой. Обязанности: Проектировать и реализовывать сложные интерфейсы на Vue.js / React Работать в связке с backend на Laravel (REST / GraphQL) Принимать архитектурные решения: от фронтовой инфраструктуры до CI/CD Оптимизировать производительность, масштабируемость и UX Наставничество: ревью кода, помощь в росте middle-разработчиков Участвовать в обсуждении продуктовых решений на ранних этапах Требования: 4+ лет в продакшене с Vue.js или React (а лучше — и тем, и другим) Глубокое понимание JavaScript/TypeScript, современного стека сборки (Vite/Webpack) Опыт интеграции с backend на Laravel (API, роутинг, middleware) Умение писать чистый, масштабируемый код Уверенное владение Git, понимание CI/CD процессов Готовность брать ответственность и вести фичи «от и до» Будет плюсом: Опыт работы с SSR (Next.js) Знание Docker, DevOps-практик Понимание архитектуры масштабируемых SPA/MPA-приложений Опыт руководства командой или менторства Условия: Влияние: твое мнение реально учитывается Горизонт для роста: CTO, тимлид, архитектор — мы только за Культура без токсичности: трезвое планирование, уважение к жизни вне работы Прямое общение с decision-makers, без бюрократии Зарплата, которую не нужно выбивать — мы сразу предлагаем по-честному",,"[{'name': 'JavaScript'}, {'name': 'HTML'}, {'name': 'HTML5'}, {'name': 'Git'}, {'name': 'REST API'}, {'name': 'JSON API'}, {'name': 'Адаптивная верстка'}, {'name': 'VueJS'}]",2025-05-11T09:49:19+0300,2025-05-11T09:49:19+0300,False,False,https://hh.ru/vacancy/120167089,"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,600000.0,,KZT,False,600000.0,,KZT,False,MONTH,За месяц,,between3And6,От 3 до 6 лет,4723366,КАРАДА ПРО,https://hh.ru/employer/4723366,False,True,full,Полная занятость,,,
120320760,"Middle Frontend Developer (React.js, Next.js)","Привет! Мы — UDS Media — аккредитованная IT-компания, которая с 2012 года разрабатывает высоконагруженные сервисы для мобильных операторов, а также крупных предприятий и государственных заказчиков. Работаем с Мегафоном, Билайном, МТС, Теле2, Ucell, а также Департаментом информационных технологий Москвы. На сегодняшний день занимаем лидирующие позиции в отрасли и продолжаем развиваться. Сейчас мы расширяемся и ищем Mid/Mid+ Frontend Developer (React.js, Next.js) в нашу команду! Что ждём и ценим: От 4 лет опыта коммерческой разработки на react.js; Уверенное владение typescript; Уверенное знание git; Опыт работы с Next.js и SSR; Опыт работы со стейт менеджерами (любыми); Базовые навыки работы в командной строке Linux / macOS; Самостоятельность, способность принимать архитектурные решения, умение декомпозировать сложные задачи; Умение и желание обучаться новому. Будет плюсом: Опыт работы на нативном javascript; Опыт работы с backend, умение писать простые sql запросы; Опыт работы с docker; Опыт работы с nginx; Опыт работы с react native; Хорошие навыки работы в linux системах / macOS. Чем предстоит заниматься: Разработка фронтенда на react.js (в основном на next.js); Поддержка существующих проектов. Почему у нас хорошо: Официальное оформление в аккредитованную IT-компанию; Комфортный офис в Санкт-Петербурге (м. Петроградская). Классная техника, удобные рабочие места, игровая зона с PlayStation, а также кофепойнты с запасом фруктов, орехов, печенек, кофе и лимонадов; Гибридный формат и плавающее начало рабочего дня до 12. Главное — результат, а не время; Яркая корпоративная жизнь. Ездим всей командой в Сочи, ходим на квизы, готовим коктейли, катаемся на яхтах, поём в караоке; Молодая талантливая команда и демократичные руководители, всегда открытые к диалогу; Отсутствие бюрократии, микроменеджмента и работа в атмосфере доверия; Забота о здоровье. После испытательного срока подключаем всем сотрудникам ДМС, а также компенсируем расходы на абонемент в спортзал; Возможность обучения. Для повышения скиллов всегда рады оплатить участие в курсах/мастер-классах/конференциях. Откликайся, если чувствуешь мэтч!",,"[{'name': 'React.js'}, {'name': 'Next.js'}, {'name': 'SSR'}, {'name': 'Git'}, {'name': 'Docker'}, {'name': 'Nginx'}, {'name': 'SQL-запросы'}]",2025-05-07T13:03:11+0300,2025-05-07T13:03:11+0300,False,False,https://hh.ru/vacancy/120320760,[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,180000.0,230000.0,RUR,False,180000.0,230000.0,RUR,False,MONTH,За месяц,Санкт-Петербург,between3And6,От 3 до 6 лет,5583384,ЮДС Медиа,https://hh.ru/employer/5583384,True,True,full,Полная занятость,,,
120212949,FullStack разработчик (React / Vue / Nuxt / React Native),"Web Reactor — студия разработки digital-продуктов. Мы ищем инициативного FullStack разработчика с фокусом на Frontend, которому важны рост, командная работа и реальные вызовы. Технологии, с которыми ты будешь работать:• React / Vue / Nuxt / React Native• Возможно backend на С# (по желанию и опыту) Что будет входить в твои задачи:• Разработка интерфейсов и участие в проектировании архитектуры• Интеграция с backend API• Написание понятного, читаемого кода• Взаимодействие с командой дизайнеров, PM и тестировщиков Что мы предлагаем:• Работа в команде, где ты реально растёшь: с джуна до мидла, с мидла до senior• Прозрачный рабочий график без хаоса (5/2, с 9 до 18)• Удалёнка без офисных заморочек• Переработки — бывают — всегда оплачиваются• Система премий за вовлечённость и результат• Наставничество от опытных коллег ✅ Кого мы ищем:• Сильное желание развиваться в современной web-разработке• Базовые или уверенные знания в React, Vue, Nuxt, React Native• Ответственность, коммуникабельность, проактивность Присылай резюме и пару слов о себе — мы не проводим собеседования “по галочкам”, нам важнее узнать, как ты мыслишь и с какой энергией подходишь к работе.",,"[{'name': 'VueJS'}, {'name': 'React'}, {'name': 'React Native'}, {'name': 'Nuxt'}]",2025-05-05T10:28:53+0300,2025-05-05T10:28:53+0300,False,False,https://hh.ru/vacancy/120212949,"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,500000.0,500000.0,KZT,False,500000.0,500000.0,KZT,False,MONTH,За месяц,,between1And3,От 1 года до 3 лет,2603790,KazInvestEngineering,https://hh.ru/employer/2603790,False,True,full,Полная занятость,,,
119697171,Senior Fullstack/Backend Developer (Node.js),"О компании и команде: Linked Helper LLC (USA/UAE) Основана в 2016 году. Является одним из лидеров рынка автоматизации работы с LinkedIn. Самое безопасное на рынке решение благодаря уникальным технологиям имитации работы человека. Более 10 000 платящих компаний по всему миру. Около 60 сотрудников, из которых 23 разработчика и 6 QA. Высокомаржинальная прибыльная компания. Ключевые задачи: Разрабатывать внутренние сервисы на Node.js, frontend-приложение на React.js. Проектировать архитектуру сервисов и интеграций со сторонними платформами. Участвовать в код-ревью. Участвовать в принятии технических и архитектурных решений. Участвовать в планировании спринтов, оценке и декомпозиции задач. Основной стек: TypeScript (99% кода), JavaScript, React.js, RxJS, Node.js, PostgreSQL, AWS, Electron. Что для нас важно в кандидате: Опыт работы Fullstack-разработчиком от 4 лет. Опыт работы в продукте будет плюсом. Хорошее знание TypeScript + JavaScript. Умение проектировать и реализовывать надежные и поддерживаемые решения. Опыт построения масштабируемых baсkend-сервисов. Понимание преимуществ разных систем хранения данных. Опыт написания высокопроизводительных SQL-запросов. Опыт работы с CI/CD, Docker, AWS. Будет плюсом глубокое знание браузерного API, опыт работы с Chromium и Electron, знание React.js. Умение работать в команде. Готовность брать ответственность за свою работу. Наши условия: Полностью удаленная работа из любой точки мира в международной компании. Работа на международном рынке: наши ключевые клиенты находятся в США, Европе, Латинской Америке. Оклад от 3500 до 5500 USD. Оплачиваемый отпуск 20 рабочих дней в году. Варианты трудоустройства обсуждаемы. Полностью русскоговорящая команда. Отправляя отклик, пожалуйста, убедись в том, что в резюме или в сопроводительном письме есть ссылка на GitHub, Telegram и LinkedIn (если есть). Спасибо! Вместе с нами ты сможешь решать интересные задачи, профессионально расти и развиваться.",,"[{'name': 'TypeScript'}, {'name': 'JavaScript'}, {'name': 'Node.js'}, {'name': 'PostgreSQL'}, {'name': 'CI/CD'}, {'name': 'Docker'}, {'name': 'AWS'}]",2025-05-12T14:04:00+0300,2025-05-12T14:04:00+0300,False,False,https://hh.ru/vacancy/119697171,"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,3500.0,5500.0,USD,False,3500.0,5500.0,USD,False,MONTH,За месяц,,between3And6,От 3 до 6 лет,3229175,Linked Helper,https://hh.ru/employer/3229175,False,True,full,Полная занятость,,,
120347196,"Middle+ / Senior Front-end developer (React, Next.JS)","Привет, headhunter! Меня зовут Алти.Я с улыбкой на лице делюсь здесь вакансией Middle+ / Senior Front-end разработчика в Axio, где код меняет то, как люди отдыхают. Я кстати, HR Партнер в этой компании. Сразу напишу о компании: Мы создаем Aigenda — умный календарь с AI. Продукт, который позволяет людям управлять своим временем и расписанием. ㅤ Role background: Сейчас, в связи с переводом сотрудника на новую должность, мы в поисках талантливого Front-end разработчика уровня Middle+ / Senior на полную занятость. На данной позиции ты будешь заниматься разработкой и поддержкой веб-приложений, созданием интерфейсов с использованием React и Next.js, а также интеграцией с бэкендом через API. Важно умение работать по современным стандартам JavaScript (ES6+) и создавать адаптивные, кроссбраузерные интерфейсы. Ты будешь взаимодействовать с командой продакт-менеджера, Back-end разработчиков, UI/UX дизайнера и технического директора, работая в гибридной методологии Agile/Scrum. ㅤ Чем тебе предстоит заниматься: • Разрабатывать интерфейсы веб приложений — где JavaScript/TypeScript, React и Next.JS станут твоими супергеройскими инструментами; • Создавать и поддерживать высоконагруженные фронтовые решения, которые не сломаются даже у самых занятых людей; • Интегрировать фронт со всем подряд: от бэка до сторонних виджетов и SDK (иногда ты словно дирижёр оркестра из компонентов и API); • Оптимизировать интерфейсы так, чтобы всё летало быстрее, чем пользователи успеют сказать «вау!»; • Участвовать в проектировании пользовательских сценариев и архитектуры приложения (твои идеи будут влиять на то, как люди планируют свой досуг); • Писать тесты, покрытие которых вызывает уважение, и ревьювить код так, чтобы даже дизайнеры почувствовали стабильность; • Мониторить фронтовую производительность — если где-то фризит, ты уже на шаг впереди: «Hold my coffee»; • Дружить с Figma и командой в гибридном Agile/Scrum (мы любим эффективность, но без фанатизма). ㅤ Что мы от тебя ожидаем: • У тебя есть высшее образование в области IT (или весомый опыт, который его с лихвой заменит); • У тебя есть минимум 3 года опыта во Front-end разработке, 2 из них — с современными фреймворками (React/Vue/Angular); • Ты знаешь основы архитектуры SPA и умеешь управлять состоянием приложения; • Понимаешь, как работает CI/CD, и можешь настроить окружение, чтобы всё деплоилось без боли; • Уверенно ориентируешься в REST, WebSocket, иногда GraphQL; • Владеешь кроссбраузерной и адаптивной вёрсткой — пиксельперфект тебя не пугает; • Умеешь работать в команде, доносить свою точку зрения и слушать других; • Ты не забываешь об ответственности за результат своей работы. ㅤ Что мы готовы предложить: • Работа в быстрорастущем стартапе — делаем масштабируемый IT-продукт с огромным потенциалом; • Возможность влиять на продукты, которые меняют то, как люди планируют свой досуг; • Оформление по ТК РК — не бонус, а норма, но почему-то этим всё ещё хвастаются (мы честные); • 5-дневка, 8-часовой рабочий день и гибкое начало — приходи до 10; • Офис в «золотом квадрате» Алматы, пока в кабинетах, но скоро переедем в openspace (и да, кофе будет с тобой рядом); • Современное оборудование, периферия и лицензии — чтобы код писать, а не бороться с инструментами; • Достойный доход — чтобы думать о креативе, а не о коммуналке; • Минимум бюрократии, решения принимаем быстрее, чем обновляется кэш; • Свободный дресс-код, хоть в пижаме — мы ценим твой код, а не галстуки; • 24 дня отпуска и 3 дополнительных выходных в году — отдых важен; • Команду, которая ценит юмор, честность и смелые идеи; • Кофемашина и конфеты, потому что фронт без сладкого — как UI без UX. ㅤ Что дальше? • Резюме + пара строк, почему тебе интересно (без шаблонов — мы любим искренность); • Созвон со мной (расскажу про команду и почему мы уходим от кабинетов); • Технические интервью (с Team Lead и CTO — без стресса, только код и диалог); • Интервью с CBO, чтобы убедиться, что ты разделяешь нашу страсть к масштабу); • Долгожданный #оффер (Долгожданный для меня :)). ㅤ Обычно я отвечаю на отклики в течение 3-х дней, но иногда могу задержаться, по разным причинам. Надеюсь на твое понимание. Процесс отбора в нашей команде основан лишь на твоих профессиональных компетенциях, навыков и опыте, и никакие другие факторы, на подобии твоего возраста, гендерного, расового и национального происхождения не влияют на наше решение. ㅤ Ctrl Time, Ctrl Future!",,"[{'name': 'Git'}, {'name': 'CI/CD'}, {'name': 'React'}, {'name': 'TypeScript'}, {'name': 'NextJS'}, {'name': 'JavaScript'}, {'name': 'Agile'}]",2025-05-08T15:30:48+0300,2025-05-08T15:30:48+0300,False,False,https://hh.ru/vacancy/120347196,"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,,,,,,,,,,,Алматы,between3And6,От 3 до 6 лет,11491014,Axio,https://hh.ru/employer/11491014,False,True,full,Полная занятость,,,
120171524,Разработчик React,"О компании: АО «Транссеть» - российская IT компания с 25-летней историей. Мы разрабатываем мобильные приложения и системы для автоматизации бизнес-процессов крупных российских компаний. В связи с высокими темпами коммерческой деятельности мы расширяемся и находимся в поиске middle frontend developer (React), который хочет интересных технических задач и развития экспертизы.Инструменты управления проектами: Jira, Confluence Чем предстоит заниматься: Разработка новых, поддержка, развитие и рефакторинг существующих проектов; Участие в полном цикле разработки ПО совместно с командой; Профилировать и оптимизировать свой код. Ожидания от кандидата: Отличные знания JavaScript, HTML5/CSS3; Опыт работы с TypeScript; Опыт работы с React от 3х лет; Знание архитектурных принципов организации frontend-проектов Знание современных библиотек и инструментов экосистемы React; Плюсом будет опыт работы с Mobx и методологией Feature Sliced Design Понимание принципов проектирования пользовательских интерфейсов (UI/UX). Понимание протокола HTTP/HTTPS и принципов REST-архитектуры Опыт работы с git. Желание и умение работать в команде. Условия работы: Возможность полностью удалённой работы или гибридного графика из Москвы или Нижнего Новгорода Официальное трудоустройство в компании, имеющей аккредитацию в Минцифры Корпоративная техника по запросу График работы 5/2 с гибким началом рабочего дня У нас долгосрочные проекты и решения проектируются на долгий период эксплуатации Бонусы: Льготная медицинская страховка (ДМС) для сотрудников и их родственников Годовой бонус Ежегодные корпоративные мероприятия за счет компании Корпоративные скидки на посещение фитнес-клуба Корпоративные подарки для детей Безлимитный кофе в офисе, уютная кухня с холодильником и микроволновкой, стол для настольного тенниса, душ для комфорта после утренних тренировок или велопрогулокУважаемые кандидаты, при отклике на вакансию, указывайте, пожалуйста, свои зарплатные ожидания в сопроводительном письме.",,[],2025-05-02T15:52:38+0300,2025-05-02T15:52:38+0300,False,False,https://hh.ru/vacancy/120171524,[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,,,,,,,,,,,Нижний Новгород,between3And6,От 3 до 6 лет,446943,Транссеть,https://hh.ru/employer/446943,True,True,full,Полная занятость,,,
120304005,3D Frontend-разработчик (Three.js),"Rubius — аккредитованная IT-компания! Мы разрабатываем софт для клиентов из различных отраслей — от промышленности и нефтегаза до ритейла и медицины. Основаны в самом сердце Сибири — Томске, с компаниями по всему миру. Наши решения используют российские и мировые лидеры: Apple, Tesla, Kaspersky, Amazon, IBM, Uber, Netflix, Газпром, РЖД и другие. Партнёры компании представлены в ОАЭ (Дубай), Казахстане (Астана), России (Москва, Санкт-Петербург), Саудовской Аравии (Эр-Рияд). В нашем профиле на hh.ru мы постарались подробно рассказать о нас, обязательно загляните:) Кого мы ждём: В направление заказной разработки мы ждём 3D Frontend-разработчика (Three.js). Мы работаем с разными заказчиками, поэтому тебе будет интересно разрабатывать многообразные системы и приложения, получать опыт и навыки. Закиснуть не получится:) Чего мы ждём от опыта и навыков: разработка на JavaScript / TypeScript от 3-х лет разработка на WebGL и Three.js от 3-х лет понимание работы шейдеров Будет плюсом: опыт оптимизации и проектирования web-приложений опыт разработки на React опыт работы с MobX или Redux Чем предстоит заниматься: разработка и оптимизация больших 3D сцен на основе параметрических данных работа с облаками точек анимация элементов сцены, на основе внешних данных написание шейдеров сode review, unit-тесты, рефакторинг Что мы предлагаем: Сотрудники компании – главная ценность Rubius. Мы поддерживаем свободу творчества и полёт инженерной мысли. Стремимся, чтобы каждый участник нашей команды раскрыл свой потенциал. Мы стараемся заботиться о наших сотрудниках. Здесь удалённые и офисные команды чувствуют себя максимально комфортно. Про работу и оплату белую и своевременную заработную плату официальное трудоустройство ежемесячные премии за результат два монитора, возможность выбрать клавиатуру и мышь после испытательного срока комфортное рабочее место, эргономичный стул помощь с home office удалённым сотрудникам гибкое начало рабочего дня возможность трудоустройства в компанию-партнёр в Казахстане бонусы аккредитованной IT-компании Про рост и развитие индивидуальный трек развития работа с техлидом и наставником (у нас есть технические гильдии) возможность войти в Технический Совет компании компенсация 50% за профессиональную сертификацию в рамках индивидуальных треков внутренние митапы на разные темы и подробные гайды Про офис, плюшки и атмосферу оплачиваемые занятия спортом (даже в домашних условиях) возможность получить ДМС (со стоматологией) после испытательного срока вкусные завтраки, офис с верандой и большой кухней скидки для вас и родственников в Rubius Academy бонусы к рождению детей и свадьбе разнообразные корпоративы и активности развитая и комфортная корпоративная культура, без иерархии сообщества по интересам (футбол, теннис, своя музыкальная группа, шахматный клуб...) и коллектив, где прислушиваются к мнению каждого. Подробнее о нашей компании можно почитать в нашем профиле на hh.ru. Там же есть ссылочки на наши сайты и соцсети.Почитать и посмотреть о нас можно здесь: https://rubius.com/ https://vk.com/rubiuscompany https://vc.ru/u/1303034-rubius-company И ещё много где:) Просто вбивайте в поисковики слово Rubius и знакомьтесь с нами ближе. А потом откликайтесь на наши вакансии. Будем рады работать в команде с людьми, которые любят своё дело!С уважением,Ольга МальцеваHRD лучшей компании в мире:)",,[],2025-05-13T07:57:32+0300,2025-05-13T07:57:32+0300,True,False,https://hh.ru/vacancy/120304005,"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,,,,,,,,,,,,between3And6,От 3 до 6 лет,709383,Rubius,https://hh.ru/employer/709383,True,True,full,Полная занятость,,,
